datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2014-10-09 16:50:54-03"	INPA	INPA	251924	"Ceiba pentandra"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	pentandra		"(L.) Gaertn."						24		"Silvia, M.D.S."	2011	09	22			"Southern America"	Brasil	Amazonas	Manaus	"Passeio do Mindu"	-60.012167	-3.090194															"Árvore com aproximadamente 20m de alt. Apresenta tronco de aspecto estriado de coloração verde com listras largas de coloração verde claro. Presença de botão de cor laranja na parte externa e creme na parte interna. Presença de fru"	INPA0251924
"2014-10-09 16:50:54-03"	INPA	INPA	60996	"Ceiba pentandra"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	pentandra		"(L.) Gaertn."	"Coêlho, D.F."	1976	01	01		LPF577		"Barbosa, M."	1976	01	08			"Southern America"	Brasil	Pará	Santarém	"Distrito Belterra. BR 165; km 055"	0	0	-54.7083	-2.44306	205258												"Material estéril, fornecido pelo PRODEPEF, nº 0551106. DAS=73cm, altura comercial = 22,50m. Tronco retilíneo/circular, casca com protuberância (parecida com espinhos). Aburno indistinto do cerne."	INPA0060996
"2014-10-09 16:50:54-03"	INPA	INPA	60997	"Ceiba pentandra"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	pentandra		"(L.) Gaertn."	"Coêlho, D.F."	1976	01	01		LPF475		"Barbosa, M."	1975	12	01			"Southern America"	Brasil	Pará	Santarém	"Distrito Belterra. BR 165; km 192"	0	0	-54.7083	-2.44306	205258												"Material estéril, fornecido pelo PRODEPEF, nº 1921104. DAS 88cm, altura da sapopema, 2,80m, altura comercial = 19,50m. Tronco tortuoso/circular, casca lisa. Aburno indistinto do cerne."	INPA0060997
"2014-10-09 16:50:54-03"	INPA	INPA	60998	"Ceiba pentandra"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	pentandra		"(L.) Gaertn."	"Coêlho, D.F."	1976	01	01		LPF365		"Barbosa, M."	1975	10	28			"Southern America"	Brasil	Pará	Santarém	"Zona Rurópolis, BR-165, km 190."	0	0	-54.7083	-2.44306	205258												"Tronco retilíneo/circular, casca fissurada, exudação: alburno indistinto do cerne. Material estéril, fornecido pelo PRODEPEF, Nº 1901102."	INPA0060998
"2014-10-09 16:50:54-03"	INPA	INPA	16013	"Ceiba samauma"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	samauma		"(C.Mart. & Zucc.) K.Schum."						JB35401		"Ducke, A."	1937	02	04			"Southern America"	Brasil	Amazonas		"Bom Futuro, rio Solimões, acima de S. Paulo de Olivença, margem Norte. Mata de várzea alta."	-69.5	-3.616667															"Árvore muito grande; flor branco-esverdeada até creme."	INPA0016013
"2014-10-09 16:50:54-03"	INPA	INPA	169474	"Ceiba samauma"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	samauma		"(C.Mart. & Zucc.) K.Schum."						12068		"Foster, R.B."	1986	10	31			"Southern America"	Peru	"Madre de Dios"	Manu	"Parque Nacional Manu, Rio Manu: Cocha Cashu Station."	-71.383333	-11.883333					350	350									"Tree, 30m; new leaves emerging; fallen flowers out of normal season; calyx green; petals golden. Low floodplain forest."	INPA0169474
"2014-10-09 16:50:54-03"	INPA	INPA	234213	"Ceiba samauma"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	samauma		"(C.Mart. & Zucc.) K.Schum."	"Ramos, J.F."	2010	05			470		"Andrade, C.M.S. de"	2010	02	02			"Southern America"	Brasil	Acre	"Rio Branco"	"BR-364, Km 18, Ramal Cipoal. Pastagem. Latossolo."	-67.614444	-9.995833					194	194									"Árvore ca. 13m de altura, CAP: 145,2; base dilatada, fuste cilíndrico, casca com espinhos ou acúleos, fendida, cinza. Folhas coriáceas, concolores. Flores com cálice verde e corola dourada (externa) branca (interna). Frutos secos, ve"	INPA0234213
"2014-10-09 16:50:54-03"	INPA	INPA	251331	"Ceiba samauma"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	samauma		"(C.Mart. & Zucc.) K.Schum."						1602		"Simon, M.F."	2012	06	28			"Southern America"	Brasil	Rondônia	"Porto Velho"	"Margem esquerda do rio Madeira, próximo ao porto S. Lourenço."	-65.024167	-9.5675					94	94									"Árvore. Árvore com 15 m de altura x 50 cm de DAP. Tronco claro com espinhos. Base digitada. Frutos imaturos. (na carpoteca) Remanescente em área antrópica.; Área antrópica. Solo argiloso. Plano"	INPA0251331
"2014-10-09 16:50:54-03"	INPA	INPA	112311	"Ceiba speciosa"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	speciosa		"(A.St.-Hil., A.Juss. & Cambess.) Ravenna"	"Carvalho-Sobrinho, J.G. de"	2011	06			920		"Amaral, I.L. do"	1983	04	23			"Southern America"	Brasil	Pará	Itaituba	"Estrada Santarém-Cuiabá, BR-163, km 794, Serra do Cachimbo, mais ou menos 7km dentro da mata."	0	0	-55.9836	-4.27611	457045												"Árvore de mais ou menos 20m de altura por 25cm de diâmetro; flores róseas nas pontas das pétalas e brancas no centro da corola, botões florais esverdeados. Na época da floração as folhas caem. Madeira relativamente pesada de cor amar"	INPA0112311
"2014-10-09 16:50:54-03"	INPA	INPA	116254	"Ceiba speciosa"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	speciosa		"(A.St.-Hil., A.Juss. & Cambess.) Ravenna"	"Carvalho-Sobrinho, J.G. de"	2011	06			83-128		"Paulinho Filho, H.F."	1983	04	18			"Southern America"	Brasil	Rondônia	Ji-Paraná	"Presidente Médice, linha 7a."	0	0	-61.9517	-10.8853	137905												"Árvore de 20m. Flor em botão verde. Mata de terra firme, solo areno-argiloso."	INPA0116254
"2014-10-09 16:50:54-03"	INPA	INPA	137150	"Ceiba speciosa"	S	Plantae	Dicotyledon		Malvales	Bombacaceae	Ceiba	speciosa		"(A.St.-Hil., A.Juss. & Cambess.) Ravenna"	"Carvalho-Sobrinho, J.G. de"	2011	06			4704		"Silva, M.G. da"	1979	05	30			"Southern America"	Brasil	"Mato Grosso"	Aripuanã	"BR-174, Aripuanã, projeto Juína, bosquinho da companhia."	0	0	-59.4594	-10.1667	273871												"Árvore de 18m de altura, 80cm de diâmetro, flores com pétalas róseas com o centro amarelo. Mata de terra firme, solo argiloso."	INPA0137150
"2015-07-02 14:55:33-03"	JBP	HPL	10306	Ceiba	S	Plantae				Malvaceae	Ceiba									2679		"R. Tsuji, H. Lorenzi, L. Noblick et al"	2008	06	16				Brasil	MS	"Água Clara"	"Coletado próximo ao KM107, entrada para estrada que da acesso a um cerrado, 33Km de Água Clara."	-52.5855	-20.55965					370	370										
"2015-07-02 14:02:42-03"	JBP	HPL	2469	Ceiba	S	Plantae				Malvaceae	Ceiba									179		"E.R. Salviani & H. Lorenzi"	1998	07	26				Brasil	BA	Itabuna	"Coletada na estrada para Ilhéus."	0	0	-39.2803	-14.7856	30592													
"2015-07-02 14:02:42-03"	JBP	HPL	4287	"Ceiba boliviana"	S	Plantae				Malvaceae	Ceiba	boliviana		"Britten & Baker f."	"E.R. Salviani & H. Lorenzi"	1998	05	26		18		"H. Lorenzi"	1998	05	26				Brasil	MS	Miranda	"Coletada após 10km do posto policial."	0	0	-56.3783	-20.2406	92112													
"2015-07-02 14:02:42-03"	JBP	HPL	4288	"Ceiba boliviana"	S	Plantae				Malvaceae	Ceiba	boliviana		"Britten & Baker f."	"E.R. Salviani & H. Lorenzi"	1998	05	01		58		"E.R. Salviani & H. Lorenzi"	1998	05	01				Brasil	MS	Bataguaçu	"Coletada próxio a fronteira a cerca de 50km."	0	0	-52.4222	-21.7142	65610													
"2015-07-02 14:02:42-03"	JBP	HPL	4290	"Ceiba boliviana"	S	Plantae				Malvaceae	Ceiba	boliviana		"Britten & Baker f."	"E.R. Salviani & H. Lorenzi"	1998	05	25		4		"E.R. Salviani & H. Lorenzi"	1998	05	25				Brasil	SP	"Pereira Barreto"	"Coletado próximo a ponte do Rio Tiête, no limite de município Itapura/ Ilha Solteira."	0	0	-51.1	-20.63	36734													
"2015-07-02 14:02:42-03"	JBP	HPL	4293	"Ceiba boliviana"	S	Plantae				Malvaceae	Ceiba	boliviana		"Britten & Baker f."	"E.R. Salviani & H. Lorenzi"	1998	08	04		211		"E.R. Salviani & H. Lorenzi"	1998	08	04				Brasil	BA	"Santa Maria da Vitória"	"Coletada em Cana Brava, a aproximadamente 36km de Santa Maria"	0	0	-44.198	-13.398	65782													
"2015-07-02 14:02:42-03"	JBP	HPL	4281	"Ceiba crispiflora"	S	Plantae				Malvaceae	Ceiba	crispiflora		"H.B. & K."	"H. Lorenzi"	2001	03	19		2614		"H. Lorenzi"	2001	03	19				Brasil	RS	"Porto Alegre"	"Cultivada nas proximidades da cidade."	0	0	-51.23	-30.0331	29946													
"2015-07-02 14:02:42-03"	JBP	HPL	4282	"Ceiba crispiflora"	S	Plantae				Malvaceae	Ceiba	crispiflora		"H.B. & K."	"H. Lorenzi"	2001	03	19		2613		"H. Lorenzi"	2001	03	19				Brasil	RS	"Porto Alegre"	"Cultivada nas proximidades da cidade."	0	0	-51.23	-30.0331	29946													
"2015-07-02 14:01:15-03"	JBP	HPL	4285	"Ceiba erianthos"	S	Plantae				Bombacaceae	Ceiba	erianthos		"K. Schum"	"E.R. Salviani & H. Lorenzi"	1998	07	23		149		"E.R. Salviani & H. Lorenzi"	1998	07	23				Brasil	ES	"São Gabriel da Palha"	"Coletada na fazenda Lorenzoni, crescendo nas lajes."	0	0	-40.5356	-19.0175	24907													
"2015-07-02 14:02:42-03"	JBP	HPL	4286	"Ceiba erianthos"	S	Plantae				Malvaceae	Ceiba	erianthos		K.Schum.	"H. Lorenzi"	1994	05	30		1560		"H. Lorenzi"	1994	05	30				Brasil	SP	Campinas	"Coletada no parque da UNICAMP."	0	0	-47.06	-22.9	23900													
"2015-07-02 14:02:42-03"	JBP	HPL	11294	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		Kuntze	"H. Lorenzi"	1995	08	15		1152		"H. Lorenzi"	1995	08	15				Brasil	SP	Limeira	"Coletado e cultivado em praça pública."	0	0	-47.4	-22.56	20999													
"2015-07-02 14:02:42-03"	JBP	HPL	4278	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"K. Schum"	"E.R. Salviani & H. Lorenzi"	1998	08	14		233		"E.R. Salviani & H. Lorenzi"	1998	08	14				Brasil	SP	Limeira	"Coletada no bairro Habak."	0	0	-47.4	-22.56	20999													
"2015-07-02 14:02:42-03"	JBP	HPL	4284	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"H. Lorenzi"	1991	07	17		751		"H. Lorenzi"	1991	07	11				Brasil	SP	Pradópolis	"Fazenda Santa Cruz Pradópolis, cultivada"	0	0	-48.06	-21.35	11731													
"2015-07-02 14:02:42-03"	JBP	HPL	9887	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii			"H. Lorenzi"	1996	05	11		59		"A.G. Ribeiro"	1996	05	11				Brasil	BA	"Morro do Chapéu"	"Coletado nas proximidades da cidade."	0	0	-41.1561	-11.55	98143													
"2015-07-02 14:02:42-03"	JBP	HPL	11744	"Ceiba insignis"	S	Plantae				Malvaceae	Ceiba	insignis			"H. Lorenzi"	2008	01	17		6473		"H. Lorenzi"	2008	01	17				Brasil	SP	Campinas	"Coletado em cultivo Instituto Agronômico de Campinas (IAC, Santa Elisa)."	0	0	-47.06	-22.9	23900													
"2015-07-02 14:02:42-03"	JBP	HPL	4283	"Ceiba jasminodora"	S	Plantae				Malvaceae	Ceiba	jasminodora		"K. Schum"	"H. Lorenzi"	2003	06	26		3838		"H. Lorenzi"	2003	06	26				Brasil	RJ	"Rio de Janeiro"	"Coletada no Sítio R. Burle Marx."	0	0	-43.2075	-22.9028	57442													
"2015-07-02 14:02:42-03"	JBP	HPL	4277	"Ceiba pubiflora"	S	Plantae				Malvaceae	Ceiba	pubiflora		"K. Schum"	"E.R. Salviani & H. Lorenzi"	1998	05	29		52		"E.R. Salviani & H. Lorenzi"	1998	05	29				Brasil	MS	"Porto Murtinho"	"Coletada a aproximadamente 20km de Porto Murtinho."	0	0	-57.8825	-21.6989	185577													
"2015-07-02 14:01:15-03"	JBP	HPL	13549	"Ceiba ventricosa"	S	Plantae				Bombacaceae	Ceiba	ventricosa		"(Ness & Mart.) Ravenna"						5211		"J.G. Jardim; R. Tsuji."	2008	04	13				Brasil	BA	Itabuna	"Rod. Para Ibicaraí, ca. 5 km de ferradas. Cabruca. CEPLAC-123367."	0	0	-39.2803	-14.7856	30592													
"2015-07-02 14:02:42-03"	JBP	HPL	13644	"Ceiba ventricosa"	S	Plantae				Malvaceae	Ceiba	ventricosa								2574		"R. Tsuji"							Brasil	BA	Itabuna	"Estrada no sentido oeste do Estado Ibicaraí ca. 4 km de Ferradas - Plantação de Cacau."	0	0	-39.2803	-14.7856	30592													
"2015-04-29 16:18:03-03"	UFSCar	SORO	1090	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A. St.-Hil) Ravenna"						5		"Vieira, A. C.; Belantoni, B. F.; Miura, R. Y. H."	2010	02	27				Brasil	"São Paulo"	Sorocaba	UNIP	0	0	-47.45	-23.5	17154													
"2015-04-29 16:18:03-03"	UFSCar	SORO	1698	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A. St.-Hil.) Ravenna"									2008	03	13				Brasil	"São Paulo"	Iperó	"Floresta Nacional de Ipanema"	0	0	-47.68	-23.35	17831													
"2015-04-29 16:18:03-03"	UFSCar	SORO	2196	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A. St.-Hill.) Ravenna"						243		"Casali, M.F.; Cardoso-Leite, E.; Santos, I.P."	2009	02	27				Brasil	"São Paulo"	Iperó	"Floresta Nacional de Ipanema"	0	0	-47.68	-23.35	17831													
"2015-07-31 12:16:19-03"	UFRR	UFRR	0147	Ceiba	S	Plantae				Malvaceae	Ceiba				"Perdiz, R.O."	2015	01	01		4		"Etelvina, L."	1995	11	10				Brasil	Roraima	"Boa Vista"		0	0	-60.6733	2.81972	90031													
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA017603	Ceiba	S	Plantae	Magnoliophyta			Malvaceae	Ceiba									109		"Zandoval, J.A."	1994	03	22				Brasil	"São Paulo"	Piracicaba		0	0	-47.64	-22.72	44778													ESA017603
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA125996	"Ceiba crispiflora"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	crispiflora			"Crismum, P.Z."	1905	06	24		544		"Vieira, C.M. ; Gurken, L.C."	1994						Brasil	"Rio de Janeiro"	"Nova Friburgo"		0	0	-42.5311	-22.2819	33190													ESA125996
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA005543	"Ceiba erianthos"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	erianthos		Schumann	"Kampf, E."					249		"Kampf, E."	1989	07	27				Brasil	"São Paulo"	Piracicaba	ESALQ	0	0	-47.64	-22.72	44778													ESA005543
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA005544	"Ceiba erianthos"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	erianthos		Schumann	"Kampf, E."					63		"Kampf, E."	1989	07	27				Brasil	"São Paulo"	Piracicaba		0	0	-47.64	-22.72	44778													ESA005544
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA005545	"Ceiba erianthos"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	erianthos		Schumann	"Ivanauskas, N.M."					258		"Kampf, E."	1990	06	08				Brasil	"São Paulo"	Piracicaba	ESALQ	0	0	-47.64	-22.72	44778													ESA005545
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA083554	"Ceiba erianthos"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	erianthos		"(Cav.) K. Schum."	"Chaddad Jr., J."					227		"Chaddad Jr., J."	2003	04	20				Brasil	"Minas Gerais"	Lavras		0	0	-44.9997	-21.2453	20044													ESA083554
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA084306	"Ceiba erinthos"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	erinthos		"(Cav.) Schum."	"Gibbs, P."					503		"Miranda, L.A.P. et al."	2000	05	15				Brasil	Bahia	Abaíra		0	0	-41.6636	-13.2497	26531													ESA084306
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA005807	"Ceiba pentandra"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	pentandra		"(L.) Gaertn."								"Catharino, E.L.M."	1984	05	12				Brasil	"São Paulo"	Piracicaba	ESALQ	0	0	-47.64	-22.72	44778													ESA005807
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA014710	"Ceiba pentandra"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	pentandra		"(L.) Gaertn."	"Ivanauskas, N.M."					61/a4		"Ivanauskas, N.M."	1991	01	08				Brasil	"São Paulo"	Piracicaba		0	0	-47.64	-22.72	44778													ESA014710
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA081176	"Ceiba pentandra"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	pentandra		"(L.) Gaertn."	"Chaddad Jr., J."					76		"Chaddad Jr., J."	2002	08	09				Brasil	"São Paulo"	Piracicaba		0	0	-47.64	-22.72	44778													ESA081176
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA006909	"Ceiba petandra"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	petandra		Gaertn						86/a11		"Ivanauskas, N.M."	1991	08	16				Brasil	"São Paulo"	Piracicaba	ESALQ	0	0	-47.64	-22.72	44778													ESA006909
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA119459	"Ceiba pubiflora"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	pubiflora			"Alves, F.M."	2012	06	27		572		"Alves, F.M."	2012	06	12				Brasil	"Mato Grosso do Sul"	Corumbá	"Planta coletada na margem da estrada de terra em direção à Empresa Mineradora Vale do Rio Doce, cerca de 500 metros após a entrada da BR 262"	0	0	-57.6533	-19.0092	295160													ESA119459
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA108678	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa			"Baitello, J.B."	2008	03	05		79		"Lima, C.R."	2008	01	31				Brasil	"São Paulo"	Paranapanema		0	0	-48.72	-23.38	29740													ESA108678
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA110027	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa								4592		"Franco, G.A.D.C. ; Furlan, E."							Brasil	"São Paulo"	Gália		0	0	-49.55	-22.29	23314													ESA110027
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA116576	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa			"Souza, V.C."	2012	01			34058		"Souza, V.C."	2012	01	03				Brasil	"São Paulo"	Miracatu		0	0	-47.46	-24.28	43974													ESA116576
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA118876	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa			"Colletta, G.D. & Alves, F.M."	2012	05	16		661		"Colletta, G.D."	2012	05	16				Brasil	"São Paulo"	Agudos	"Mata ao lada da Faz. São Joâo do Guarantã"	0	0	-48.98	-22.46	52219													ESA118876
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA119465	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa			"Alves, F.M."	2012	07	12		578		"Alves, F.M."	2012	06	14				Brasil	"Mato Grosso do Sul"	Corumbá	"Planta coletada na margem da estrada que liga Corumbá à fronteira com a Bolívia, próximo ao destacamento da Polícia Ambiental"	0	0	-57.6533	-19.0092	295160													ESA119465
"2015-08-18 16:35:53-03"	ESALQ	ESA	ESA125641	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa			Ravenna	1905	06	21		857		"Andreata, R.H.P."	1989						Brasil	"Rio de Janeiro"	"Rio de Janeiro"		0	0	-43.2075	-22.9028	57442													ESA125641
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	4851	"Ceiba pentandra"	S	Plantae				Malvaceae	Ceiba	pentandra		"(L.) Gaertn."	"Piva, J.H."	2010	05			283		"Cabral, F.F.; Piva, J.H.; Pedroga, J.A.; Rodrigues, L.; Ribeiro, I.L.; Zampieri,; Piva, J.H.; Pedroga, J.A.; Rodrigues, L.; Ribeiro, I.L.; Zampieri, A."	2010	05	22				Brasil	"Mato Grosso"	"Alta Floresta"	"Parque Zoobotânico"	0	0	-56.0861	-9.87556	109392		9999	9999									"Trabalho de Conclusão de Curso"	HERBAM004851
"2014-04-22 22:32:02-03"	UNEMAT	HERBAM	6720	"Ceiba pentandra"	S	Plantae				Malvaceae	Ceiba	pentandra		"(L.) Gaertn."	"Vieira, S."	2011	09	14		"Verde 064002"		"Soares, C.R.A.; Petini-Benelli, A.; Oliveira, P.S.; Silvino, L.; Damasceno, A.S.; Petini-Benelli, A.; Oliveira, P.S.; Silvino, L.; Damasceno, A.S.V.; Duarte, J.A"	2011	09	16				Brasil	"Mato Grosso"	Paranaíta	"Afloramento Rochoso."	-56.775556	-9.345556					210	210									"UHE Teles Pires"	HERBAM006720
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	0767	"Ceiba samauma"	S	Plantae				Malvaceae	Ceiba	samauma		"(Mart.) K.Schum."	"Soares, C.R.A.; Melo, J.A.M.; Pedroga, J.A."	2007	01	01		38		"Melo, J.A.M.; Rodrigues, L.; Pedroga, J.A.; Rodrigues, L.; Pedroga, J.A."	2007	09	23				Brasil	"Mato Grosso"	"Alta Floresta"	"Fazenda Modelo"	0	0	-56.0861	-9.87556	109392		9999	9999									"Trabalho de Conclusão de Curso"	HERBAM000767
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	0807	"Ceiba samauma"	S	Plantae				Malvaceae	Ceiba	samauma		"(Mart.) K.Schum."	"Soares, C.R.A.; Melo, J.A.M.; Pedroga, J.A."	2007	01	01		83		"Melo, J.A.M.; Rodrigues, L.; Pedroga, J.A.; Rodrigues, L.; Pedroga, J.A."	2007	12	16				Brasil	"Mato Grosso"	"Alta Floresta"	"Fazenda Modelo"	0	0	-56.0861	-9.87556	109392		9999	9999									"Trabalho de Conclusão de Curso"	HERBAM000807
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	1177	"Ceiba samauma"	S	Plantae				Malvaceae	Ceiba	samauma		"(Mart.) K.Schum."	"Ramos, J.F."	2007	03			1185		"Sasaki, D.; Camargo, A.C.; Rosa, S.A.; Piva, J.H.; Camargo, A.C.; Rosa, S.A.; Piva, J.H."	2006	12	13				Brasil	"Mato Grosso"	"Novo Mundo"	"Parque Estadual Cristalino, Afloramento rochoso com ilhas de solo. Presença de gravatás, Costus, Spondias."	-55.918889	-9.584167					9999	9999									"Projeto Flora Cristalino"	HERBAM001177
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	1506	"Ceiba samauma"	S	Plantae				Malvaceae	Ceiba	samauma		"(Mart.) K.Schum."	"Zappi, D.C."					1695		"Sasaki, D."							Brasil	"Mato Grosso"	"Novo Mundo"	"Parque Estadual Cristalino"	0	0	-55.1983	-9.95028	93610		9999	9999									"Projeto Flora Cristalino"	HERBAM001506
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	4878	"Ceiba samauma"	S	Plantae				Malvaceae	Ceiba	samauma		"(Mart.) K.Schum."	"Soares, C.R.A.; Rodrigues, L.; Simão, S.S.; Almeida, E.A."	2010	01	01		24		"Simão, S.S.; Almeida, E.A.; Pedroga, J.A.; Rodrigues, L.; Almeida, E.A.; Pedroga, J.A.; Rodrigues, L."	2010	02	19				Brasil	"Mato Grosso"	"Alta Floresta"	"Fazenda Viviane, Afloramento rochoso."	-56.142806	-9.869722					298	298									"Trabalho de Conclusão de Curso"	HERBAM004878
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	0894	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Milliken, W."	2007	11			32		"Henicka, G.S.; Sasaki, D.; Corrêa, T.R.; André, T.J.C.; Mortati, A.F.; Araújo, C; Sasaki, D.; Corrêa, T.R.; André, T.J.C.; Mortati, A.F.; Araújo, C.F.L.; Piva, J"	2007	05	04				Brasil	"Mato Grosso"	"Novo Mundo"	"Parque Estadual Cristalino, Mata decidual sobre solo pedregoso. Ocorrencia de Bombacaceae, Meliaceae, Esenbeckia, Tabebuia, Spondias. Muitas aráceas epífitas."	-55.915556	-9.580556					9999	9999									"Projeto Flora Cristalino"	HERBAM000894
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	2043	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Milliken, W."					2571		"Sasaki, D."							Brasil	"Mato Grosso"	"Novo Mundo"	"Parque Estadual Cristalino"	0	0	-55.1983	-9.95028	93610		9999	9999									"Projeto Flora Cristalino"	HERBAM002043
"2014-02-17 16:01:59-03"	UNEMAT	HERBAM	4404	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Soares, C.R.A.; Assunção, P.A.C.L."	2009	05			2237		"Soares, C.R.A.; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M.; Cabr; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M.; Cabral, F.F."	2009	05	26				Brasil	"Mato Grosso"	Paranaíta	"UHE São Manoel"	-56.788611	-9.323333					9999	9999									"UHE São Manoel (EIA)"	HERBAM004404
"2014-02-19 17:30:09-03"	UNEMAT	HERBAM	8398	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Piva, J.H."	2012	05	18		"Azul 2296384"		"Soares, C.R.A.; Santos, M.L.; Santos, M.G.; Melo, J.B.M.; Gusmão, E.; Zanin, H.R; Santos, M.L.; Santos, M.G.; Melo, J.B.M.; Gusmão, E.; Zanin, H.R.W.; Lima, E.A."	2012	05	18				Brasil	Pará	Jacareacanga	"Afloramento rochoso."	-56.771944	-9.338611					221	221									"Possui acúleos."	HERBAM008398
"2014-07-14 16:23:28-03"	CEPLAC	CEPEC	37071	Ceiba	S					Bombacaceae	Ceiba				"J. B. C.-Sobrinho"					1881		"L. A. M. Silva"							Brasil	Bahia	ILHÉUS	"Faz. Perseverança.Km 16,5 Rod. Ilheus/itabuna (BR-415), a esquerda, próx. A entrada p/ povoado do Rio do Braço. Próx. A sede da Faz. E margem do Rio Cachoeira."	0	0	-39.0494	-14.7889	61245												"Ambiente: Mata Higrofila. Obs.: Árvore com mais de 100 anos. Habito: Árvore maior que 20m e menor que 50m"	
