species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,taxonRank,coordinateUncertaintyInMeters,year,basisOfRecord,institutionCode,datasetName,dataset
Ceiba pubiflora,-43.56667,-12.2,BRA,5,1095193708,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,Cenargen,CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia,GBIF
Ceiba glaziovii,-39.916667,-9.216667,BRA,NA,1094721675,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba glaziovii,-37.285556,-9.312778,BRA,NA,1587303818,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,IMA,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,GBIF
Ceiba glaziovii,-39.916667,-9.216667,BRA,NA,1077192431,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba glaziovii,-40.555,-8.241389,BRA,NA,1086727929,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),HTSA - Herbário do Trópico Semiárido,GBIF
Ceiba ventricosa,-40.554939,-8.241358,BRA,NA,1090163401,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,PNFM,IRAI - Herbário do Parque da Ciência Newton Freire Maia,GBIF
Ceiba insignis,-63.58,-10.583333,BRA,NA,1042662559,Malvaceae,SPECIES,NA,1982,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba speciosa,-63.58,-10.583333,BRA,NA,1931190470,Malvaceae,SPECIES,NA,1982,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pentandra,-38.966667,-12.25,BRA,NA,1094724304,Malvaceae,SPECIES,NA,1982,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba pentandra,-38.966667,-12.25,BRA,NA,1094724333,Malvaceae,SPECIES,NA,1982,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba erianthos,-39.083333,-12.533333,BRA,NA,1094718965,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba pubiflora,-47.95,-15.52,BRA,1,1318340703,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,US,NMNH Extant Biology,GBIF
Ceiba insignis,-47.95,-15.516667,BRA,NA,1042544554,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba pubiflora,-47.95,-15.516667,BRA,NA,1087244260,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,UnB,UB - Herbário da Universidade de Brasília,GBIF
Ceiba pubiflora,-47.95,-15.52,BRA,NA,1928505697,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba glaziovii,-37.293611,-9.536111,BRA,NA,1587303923,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,IMA,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,GBIF
Ceiba lupuna,-67.954701,-9.829928,BRA,NA,1931300402,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba glaziovii,-38.066667,-7.916667,BRA,NA,1077533964,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,IPA,IPA - Herbário - IPA Dárdano de Andrade Lima,GBIF
Ceiba erianthos,-39.083333,-12.533333,BRA,NA,1094718942,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba pentandra,-44.67,-4.32,BRA,1,1456023339,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,US,NMNH Extant Biology,GBIF
Ceiba pentandra,-44.666667,-4.316667,BRA,NA,1089008201,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,UNICAMP,UEC - Herbário da Universidade Estadual de Campinas,GBIF
Ceiba pentandra,-44.67,-4.32,BRA,1,1319421606,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,US,NMNH Extant Biology,GBIF
Ceiba erianthos,-39.083333,-12.533333,BRA,NA,1077185662,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba pentandra,-44.67,-4.316667,BRA,NA,1042502062,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",GBIF
Ceiba erianthos,-39.083333,-12.533333,BRA,NA,1077185596,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba pentandra,-44.67,-4.32,BRA,NA,1930652297,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pentandra,-44.67,-4.32,BRA,NA,1927806843,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba erianthos,-39.083333,-12.533333,BRA,NA,1094718946,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,UEFS,HUEFS - Herbario da Universidade Estadual de Feira de Santana,GBIF
Ceiba speciosa,-61.32,-8.87,BRA,NA,1928659456,Malvaceae,SPECIES,NA,1979,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba samauma,-59.95,-15,BRA,NA,1587303778,Malvaceae,SPECIES,NA,1979,PRESERVED_SPECIMEN,IMA,MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas,GBIF
Ceiba pubiflora,-57.65422075938546,-19.013141647282787,BRA,NA,1930735139,Malvaceae,SPECIES,NA,1979,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-51.015556,-30.276667,BRA,1,1090595900,Malvaceae,SPECIES,NA,1977,PRESERVED_SPECIMEN,PUCRS,MPUC - Herbário do Museu da Pontifícia Universidade Católica do Rio Grande do Sul,GBIF
Ceiba erianthos,-58.380441,-11.024918,BRA,NA,1928522500,Malvaceae,SPECIES,NA,1977,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-51.214437,-30.034991,BRA,NA,1077427336,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS),HAS - Herbário Alarich Rudolf Holger Schultz,GBIF
Ceiba crispiflora,-51.214437,-30.034991,BRA,NA,1077427327,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS),HAS - Herbário Alarich Rudolf Holger Schultz,GBIF
Ceiba speciosa,-51.214437,-30.034991,BRA,NA,1077427371,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS),HAS - Herbário Alarich Rudolf Holger Schultz,GBIF
Ceiba speciosa,-51.214437,-30.034991,BRA,NA,1077427337,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS),HAS - Herbário Alarich Rudolf Holger Schultz,GBIF
Ceiba erianthos,-42.466667,-19.766667,BRA,NA,1213605307,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,UnB,UB - Herbário da Universidade de Brasília,GBIF
Ceiba pentandra,-43.929444,-3.379901,BRA,NA,1095185411,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,UNICAP,HUCPE - Herbário da Universidade Católica de Pernambuco,GBIF
Ceiba speciosa,-51.214437,-30.034991,BRA,NA,1077426350,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS),HAS - Herbário Alarich Rudolf Holger Schultz,GBIF
Ceiba crispiflora,-51.214437,-30.034991,BRA,NA,1077426426,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS),HAS - Herbário Alarich Rudolf Holger Schultz,GBIF
Ceiba jasminodora,-43.52338,-18.12236,BRA,NA,1929473147,Malvaceae,SPECIES,1e3,1973,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-48.80883069113723,-15.927321741003754,BRA,NA,1929618616,Malvaceae,SPECIES,NA,1972,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-51.237222,-30.019139,BRA,1,1090596441,Malvaceae,SPECIES,NA,1968,PRESERVED_SPECIMEN,PUCRS,MPUC - Herbário do Museu da Pontifícia Universidade Católica do Rio Grande do Sul,GBIF
Ceiba erianthos,-47.6492,-22.7253,BRA,NA,1090548890,Malvaceae,SPECIES,NA,1968,PRESERVED_SPECIMEN,IAC,IAC - Herbário do Instituto Agronômico de Campinas,GBIF
Ceiba speciosa,-47.077171,-22.870251,BRA,NA,1090548179,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,IAC,IAC - Herbário do Instituto Agronômico de Campinas,GBIF
Ceiba ventricosa,-39.733832090064,-14.140892556931846,BRA,NA,1931213359,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-42.07038663912079,-16.853450584631485,BRA,NA,1930274762,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-47.784722,-15.6555,BRA,NA,1927796339,Malvaceae,SPECIES,1e4,1966,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-51.81103056845134,-16.960633219570234,BRA,NA,1930254953,Malvaceae,SPECIES,77016,1966,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-51.77,-17.28,BRA,NA,1928224321,Malvaceae,SPECIES,1e4,1966,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-51.81103056845134,-16.960633219570234,BRA,NA,1929780463,Malvaceae,SPECIES,77016,1966,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba ventricosa,-38.516667,-11.1,BRA,NA,1077198529,Malvaceae,SPECIES,NA,1966,PRESERVED_SPECIMEN,Universidade Federal da Bahia (UFBA),ALCB - Herbário Alexandre Leal Costa,GBIF
Ceiba pubiflora,-51.77,-17.28,BRA,NA,1930109637,Malvaceae,SPECIES,1e4,1966,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba samauma,-52.159042829821146,-14.053973186817196,BRA,NA,1928553523,Malvaceae,SPECIES,NA,1964,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-53.18,-27.07,BRA,NA,1930804768,Malvaceae,SPECIES,NA,1964,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-53.18,-27.07,BRA,1,1321067697,Malvaceae,SPECIES,NA,1964,PRESERVED_SPECIMEN,US,NMNH Extant Biology,GBIF
Ceiba samauma,-52.159042829821146,-14.053973186817196,BRA,NA,1930185766,Malvaceae,SPECIES,NA,1964,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-53.18,-27.07,BRA,NA,1929963411,Malvaceae,SPECIES,NA,1964,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-53.18333,-27.06666,BRA,NA,1260432866,Malvaceae,SPECIES,NA,1964,PRESERVED_SPECIMEN,MO,Tropicos,GBIF
Ceiba speciosa,-43.77350517157049,-21.229631308754303,BRA,NA,1928389700,Malvaceae,SPECIES,NA,1963,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-47.6136,-16.7686,BRA,NA,1087244187,Malvaceae,SPECIES,NA,1963,PRESERVED_SPECIMEN,UnB,UB - Herbário da Universidade de Brasília,GBIF
Ceiba speciosa,-42.868031,-20.761343,BRA,NA,1930022434,Malvaceae,SPECIES,NA,1959,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-42.868031,-20.761343,BRA,NA,1928066292,Malvaceae,SPECIES,NA,1958,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba speciosa,-53.71281822567886,-27.17328149477475,BRA,NA,1928616750,Malvaceae,SPECIES,18767,1957,PRESERVED_SPECIMEN,NY,Vascular plants,GBIF
Ceiba pubiflora,-47.077171,-22.870251,BRA,NA,1090538430,Malvaceae,SPECIES,NA,1947,PRESERVED_SPECIMEN,IAC,IAC - Herbário do Instituto Agronômico de Campinas,GBIF
Ceiba speciosa,-46.668492,-22.694886,BRA,NA,1090538586,Malvaceae,SPECIES,NA,1946,PRESERVED_SPECIMEN,IAC,IAC - Herbário do Instituto Agronômico de Campinas,GBIF
Tacinga,-36.50445,-6.33525,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.50432,-6.33508,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encholirium spectabile,-36.50169,-6.34125,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tacinga,-36.50444,-6.33532,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.52613,-6.26045,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encholirium spectabile,-36.50141,-6.33533,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Argiope argentata,-35.20163,-5.84135,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cardiospermum coridum,-36.53189,-6.3173,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Strychnos parvifolia,-35.19217,-5.81316,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocerus catingicola,-35.19217,-5.81316,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Gomesa barbata,-35.19224,-5.81523,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Anthurium affine,-35.19212,-5.81429,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Prosthechea aemula,-35.19227,-5.81536,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Polystachya concreta,-35.19223,-5.81522,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Oeceoclades maculata,-35.19535,-5.81683,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tacinga inamoena,-36.50412,-6.3351,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tacinga inamoena,-36.50423,-6.33523,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cereus jamacaru,-36.50424,-6.33602,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.50446,-6.33516,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tacinga inamoena,-36.52105,-6.25791,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.50345,-6.33467,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.52989,-6.30386,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.50398,-6.33507,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Richardia grandiflora,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Richardia grandiflora,-35.18414,-5.82685,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Bursera leptophloces,-36.50335,-6.33474,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.52105,-6.25791,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Ziziphus joazeiro,-36.50302,-6.33469,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Passiflora subrotunda,-35.18391,-5.827,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Vitex gardneriana,-36.501220000000004,-6.34076,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
NA,-36.50403,-6.33528,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.50388,-6.33526,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.50401,-6.33532,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Bursera leptophloeos,-36.50363,-6.3355,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.50429,-6.33534,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.50259,-6.33503,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Simaba ferruginea,-35.19216,-5.8134,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Chamaecrista ensiformis,-35.19211,-5.81465,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tacinga inamoena,-36.5043,-6.3351,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Anthurium affine,-35.19368,-5.81623,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri zehntneri,-36.49739,-6.33532,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cryptanthus zonatus,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.52989,-6.30386,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cordia insignis,-36.50126,-6.3413,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus violaceus,-35.19369,-5.81625,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Byrsonima gardneriana,-35.19292,-5.81925,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus violaceus natalensis,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
NA,-36.50436,-6.33533,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Erythrina velutina,-36.5036,-6.34227,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.50438,-6.33506,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encolirium spectabile,-36.50169,-6.33536,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.502,-6.33518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Polystachya concreta,-35.19348,-5.81593,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.52105,-6.25791,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
NA,-35.19366,-5.8162,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.50442,-6.33501,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Homalolepsis bahiensis,-35.18382,-5.82706,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.50393,-6.3351,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tacinga inamoena,-36.50419,-6.3352,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Margaritopsis,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encholirium spectabile,-36.50293,-6.33464,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Menticirrhus americanus,-36.7804,-5.06734,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cnidoscolus quercifolius,-36.52752,-6.2991,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Mesosphaerum,-36.50126,-6.34143,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.50333,-6.33528,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tacinga inamoena,-36.50434,-6.3353,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Croton heliotropiifolius,-36.50468,-6.33507,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encholirium spectabile,-36.50369,-6.33023,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Jatropha mollissima,-36.52105,-6.25791,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Strychnos parviflora,-35.19225,-5.8142,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Philodendron,-35.19213,-5.81439,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Commiphora,-36.50363,-6.33507,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encholirium spectabile,-36.50329,-6.33491,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Croton heliotropiifolius,-36.50343,-6.33534,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Thyrsacanthus ramosissimus,-35.19213,-5.81531,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Melocactus zehntneri,-36.50434,-6.3353,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Polystachya concreta,-35.1829,-5.81485,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cattleya granulosa,-35.19215,-5.8143,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Richardia grandiflora,-35.18395,-5.82693,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus chrysostele,-36.50452,-6.33514,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cardiospermum,-36.50398,-6.33781,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pradosia restingae,-35.19218,-5.81524,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Parasteatoda tepidariorum,-35.20144,-5.84158,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Thyrsacanthus ramosus,-35.19219,-5.81525,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Strychnos parviflora,-35.19295,-5.81544,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Anthurium affine,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Passiflora subrotunda,-35.18374,-5.82723,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tocoyena formosa,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cnidoscolus quercifolius,-36.50379,-6.33536,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pradosia restingae,-35.19214,-5.81527,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cnidoscolus quercifolius,-36.50315,-6.3353,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Thyrsacanthus,-35.19213,-5.81517,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Anthurium affine,-35.19173,-5.81597,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Anthurium affine,-35.19222,-5.81533,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tocoyena formosa,-35.18308,-5.80827,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cardiospermum corindum,-36.50405,-6.33508,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cattleya granulosa,-35.19335,-5.81598,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cryptanthus zonatus,-35.19495,-5.81686,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Richardia grandiflora,-35.18307,-5.8209,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Margaritopsis carrascoana,-35.1929,-5.81566,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Capparidastrum sp.,-35.19232,-5.81544,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encholirium spectabile,-36.50446,-6.33526,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.52347,-6.28376,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Erythrina velutina,-36.50371,-6.34221,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cattleya granulosa,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Anacardium occidentale,-35.1937,-5.8163,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Combretum leprosum,-36.50092,-6.34091,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Chresta martii,-36.49901,-6.33122,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encholirium spectabile,-36.50106,-6.33523,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tabebuia aurea,-36.5006,-6.34065,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Encholirium spectabile,-36.50243,-6.34175,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pilosocereus gounellei,-36.50415,-6.33513,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Tacinga inamoena,-36.51738,-6.35226,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Thyrsacanthus sp.,-35.19232,-5.81544,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Coccoloba,-35.193,-5.81566,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Pradosia restingae,-35.19218,-5.8153,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Ziziphus joazeiro,-36.52989,-6.30386,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Ruellia asperula,-36.50377,-6.34219,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cnidoscolus quercifolius,-36.50394,-6.33502,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Margaritopsis carrascoana,-35.19265,-5.81486,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Bursera leptophloeos,-36.5263,-6.34054,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Bromeliaceae,-36.50444,-6.33532,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
NA,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Margaritopsis carrascoana,-35.19224,-5.81458,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Vitex gardneriana,-36.49889,-6.34076,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Cordia insignis,-36.50133,-6.34101,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
Coccoloba laevis,-35.19243,-5.81569,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
NA,-35.19012,-5.83518,BRA,NA,NA,NA,NA,NA,2018,NA,NA,NA,field
